timestamp,temperature_2m,relative_humidity_2m,temperature_2m_scaled,relative_humidity_2m_scaled,sound_volume
2024-04-03 07:00:00,8.983,64.67638,-0.38741463,-0.93294877,-0.9144507889960254
2024-04-03 08:00:00,10.383,64.53718,-0.2004207,-0.94235665,0.5829468282537426
2024-04-03 09:00:00,11.033,68.86368,-0.11360215,-0.64994407,0.45968888238675465
2024-04-03 10:00:00,11.933,65.110344,0.0066081514,-0.90361845,0.01704426148038438
2024-04-03 11:00:00,12.983,58.905933,0.14685358,-1.3229523,-1.1023847197388454
2024-04-03 12:00:00,11.383,73.092636,-0.06685363,-0.364124,-1.6058972172549524
2024-04-03 13:00:00,11.433,67.06267,-0.060175378,-0.7716679,1.3815252901187947
2024-04-03 14:00:00,11.883,70.47592,-7.009945e-05,-0.5409783,-1.1258221754466402
2024-04-03 15:00:00,11.233,80.67737,-0.08688876,0.14850077,-0.01889972260897561
2024-04-03 16:00:00,10.583,87.73382,-0.1737073,0.62542087,0.49838433844762975
2024-04-03 17:00:00,11.033,84.5741,-0.11360215,0.41186666,1.1799875503244444
2024-04-03 18:00:00,10.533,84.80549,-0.18038568,0.4275056,-1.4963464027895745
2024-04-03 19:00:00,10.483,85.37792,-0.18706407,0.46619433,0.568295898569585
2024-04-03 20:00:00,10.733,84.25406,-0.1536723,0.39023644,0.5763199278053962
2024-04-03 21:00:00,11.183,84.30539,-0.09356714,0.3937057,0.16842557274314046
2024-04-03 22:00:00,11.233,84.02652,-0.08688876,0.3748579,0.01913098011137249
2024-04-03 23:00:00,10.933,85.425934,-0.1269589,0.46943927,0.11617431269791019
2024-04-04 00:00:00,11.083,85.441895,-0.106923774,0.470518,0.25979876118405576
2024-04-04 01:00:00,10.583,88.62781,-0.1737073,0.6858424,-1.9894285483151166
2024-04-04 02:00:00,10.583,89.52984,-0.1737073,0.74680746,-0.8284790749400385
2024-04-04 03:00:00,10.283,88.90279,-0.21377745,0.70442724,0.6302172094727927
2024-04-04 04:00:00,10.183,87.99531,-0.22713421,0.643094,0.7016973186260288
2024-04-04 05:00:00,9.883,88.26795,-0.2672042,0.6615211,-0.6118266155078534
2024-04-04 06:00:00,10.633,83.95693,-0.16702893,0.3701547,0.578317293004557
2024-04-04 07:00:00,12.083,78.90459,0.026643287,0.028684862,-0.12743985817207118
2024-04-04 08:00:00,14.033,69.94046,0.28709903,-0.5771682,0.1555909327187977
2024-04-04 09:00:00,14.383,67.22631,0.33384755,-0.76060784,1.7978594822600287
2024-04-04 10:00:00,15.283,64.741005,0.45405784,-0.92858076,1.9058785036882926
2024-04-04 11:00:00,14.283,77.91796,0.3204908,-0.037997622,0.035490827153411085
2024-04-04 12:00:00,13.783,77.06385,0.25370726,-0.0957239,0.6666313046857631
2024-04-04 13:00:00,13.383,81.23982,0.20028049,0.18651503,-1.894930314054128
2024-04-04 14:00:00,13.933,76.06195,0.2737423,-0.16343871,-1.3183746376073908
2024-04-04 15:00:00,13.783,73.77201,0.25370726,-0.3182075,1.8531051553659459
2024-04-04 16:00:00,14.833,70.56964,0.3939527,-0.5346442,0.8039784326448489
2024-04-04 17:00:00,13.983,74.30489,0.28042066,-0.28219187,-0.17658295788087222
2024-04-04 18:00:00,13.183,79.86532,0.17356697,0.09361725,-0.7576153362303352
2024-04-04 19:00:00,12.483,80.84767,0.080070056,0.16001096,-0.5890186416664689
2024-04-04 20:00:00,11.733,84.08418,-0.020105233,0.37875512,0.1730813165253107
2024-04-04 21:00:00,11.233,89.28037,-0.08688876,0.7299469,-1.6881367953926256
2024-04-04 22:00:00,10.733,90.14678,-0.1536723,0.7885044,-0.44344039580526734
2024-04-04 23:00:00,10.733,88.640495,-0.1536723,0.6866999,-0.47824203330880183
2024-04-05 00:00:00,11.583,86.94423,-0.04014024,0.5720554,0.41579532718801726
2024-04-05 01:00:00,12.083,87.28354,0.026643287,0.5949881,0.15412646862174495
2024-04-05 02:00:00,11.683,88.720406,-0.026783612,0.69210076,-1.0346999266434425
2024-04-05 03:00:00,11.633,87.8287,-0.03346186,0.63183343,0.48295628522741996
2024-04-05 04:00:00,11.383,87.51162,-0.06685363,0.61040324,0.9895256899181836
2024-04-05 05:00:00,11.083,88.075226,-0.106923774,0.6484954,-0.273494958934132
2024-04-05 06:00:00,11.683,86.3719,-0.026783612,0.5333739,-2.040265786718085
2024-04-05 07:00:00,13.933,82.40011,0.2737423,0.2649346,0.14916849085279804
2024-04-05 08:00:00,16.483,71.83053,0.6143383,-0.44942534,-0.42475839194521287
2024-04-05 09:00:00,18.733002,60.699085,0.9148644,-1.2017596,0.6055651757062426
2024-04-05 10:00:00,20.783,50.848034,1.1886768,-1.8675567,0.06567175355909723
2024-04-05 11:00:00,22.283,40.68348,1.3890275,-2.5545423,-2.3686388463561068
2024-04-05 12:00:00,22.583,39.142868,1.4290974,-2.6586666,-0.86044964923953
2024-04-05 13:00:00,22.133,39.685207,1.3689922,-2.622012,-1.1091361869242031
2024-04-05 14:00:00,21.133,43.942535,1.2354251,-2.3342745,-0.05626294359627603
2024-04-05 15:00:00,20.682999,44.87012,1.1753198,-2.2715824,-0.8270698319618737
2024-04-05 16:00:00,18.932999,55.149426,0.94157743,-1.5768411,-0.9078150578239436
2024-04-05 17:00:00,18.033,61.75707,0.8213674,-1.1302543,0.26576183148998
2024-04-05 18:00:00,17.333,60.978714,0.72787035,-1.1828605,-0.07878808265852684
2024-04-05 19:00:00,16.833,61.68506,0.6610868,-1.1351212,1.0573194097962688
2024-04-05 20:00:00,15.783,63.33862,0.52084136,-1.023363,-0.6763072691294318
2024-04-05 21:00:00,14.433,65.43668,0.3405258,-0.8815623,1.6187019081877085
2024-04-05 22:00:00,14.283,64.73946,0.3204908,-0.9286849,-0.941994155419134
2024-04-05 23:00:00,12.533,72.06313,0.086748436,-0.4337044,1.165393857154615
2024-04-06 00:00:00,11.683,76.72953,-0.026783612,-0.118319385,0.13272587262391783
2024-04-06 01:00:00,12.583,75.58357,0.093426816,-0.19577058,0.43641969773912925
2024-04-06 02:00:00,12.183,77.59493,0.039999917,-0.05982996,0.13199281238644003
2024-04-06 03:00:00,12.683,73.3275,0.10678344,-0.34825045,0.7361279243183906
2024-04-06 04:00:00,13.433,67.48513,0.20695873,-0.7431152,-0.4643430606029651
2024-04-06 05:00:00,12.883,68.29859,0.13349696,-0.6881362,0.6237586296418011
2024-04-06 06:00:00,12.983,72.14691,0.14685358,-0.4280421,-0.5526814657388128
2024-04-06 07:00:00,15.033,69.90126,0.4206661,-0.57981765,0.15479254895716854
2024-04-06 08:00:00,17.133,67.12534,0.7011568,-0.76743186,0.4366976446447822
2024-04-06 09:00:00,19.833,61.560917,1.061788,-1.1435114,1.163322577446517
2024-04-06 10:00:00,22.483002,52.320896,1.415741,-1.7680112,-0.3653885123196643
2024-04-06 11:00:00,24.233002,38.689957,1.6494833,-2.6892774,-0.4363728656008869
2024-04-06 12:00:00,25.182999,33.8212,1.7763716,-3.018339,1.854241899921064
2024-04-06 13:00:00,25.633,32.37374,1.8364768,-3.1161675,1.6286317682076148
2024-04-06 14:00:00,25.682999,33.392475,1.8431551,-3.0473151,-0.10951790016215612
2024-04-06 15:00:00,25.333,34.20962,1.7964069,-2.9920871,-2.153087985962713
2024-04-06 16:00:00,24.133,43.17355,1.6361263,-2.3862474,-1.768359698730992
2024-04-06 17:00:00,21.333,58.952274,1.2621386,-1.3198203,1.1070349215480593
2024-04-06 18:00:00,17.633,62.285038,0.76794034,-1.0945708,-0.4385708596736436
2024-04-06 19:00:00,16.283,63.879692,0.587625,-0.98679376,-0.9349145336968302
2024-04-06 20:00:00,14.433,65.43668,0.3405258,-0.8815623,-0.2996288703860775
2024-04-06 21:00:00,12.683,67.32757,0.10678344,-0.7537642,-0.5955818692860921
2024-04-06 22:00:00,11.533,69.20413,-0.04681862,-0.626934,-1.950099106730711
2024-04-06 23:00:00,11.283,66.56685,-0.08021039,-0.8051785,-0.2316501537688977
2024-04-07 00:00:00,11.783,63.95685,-0.013426856,-0.98157907,0.32706105067298485
2024-04-07 01:00:00,15.783,49.496025,0.52084136,-1.9589342,1.2217353375618567
2024-04-07 02:00:00,15.683,49.296776,0.5074846,-1.9724007,1.1411002738750606
2024-04-07 03:00:00,14.933,49.60766,0.40730932,-1.9513892,-2.0611503256452175
2024-04-07 04:00:00,15.533,46.904736,0.48744962,-2.1340702,-1.018419244588021
2024-04-07 05:00:00,15.333,49.544674,0.46073624,-1.9556462,-0.11792755996056696
2024-04-07 06:00:00,15.183,57.051994,0.4407011,-1.4482534,-1.3469228865283658
2024-04-07 07:00:00,17.432999,58.98893,0.7412268,-1.3173429,1.1538749279696252
2024-04-07 08:00:00,19.432999,54.179123,1.008361,-1.6424204,0.13795919447536026
2024-04-07 09:00:00,20.483002,49.25908,1.1486068,-1.9749485,0.994851041031564
2024-04-07 10:00:00,21.283,50.30666,1.2554604,-1.9041463,-1.4139914839098138
2024-04-07 11:00:00,21.883,50.4666,1.3356004,-1.8933365,0.7246447818565503
2024-04-07 12:00:00,22.682999,49.521984,1.442454,-1.9571797,-1.0108765939856095
2024-04-07 13:00:00,24.033,42.57507,1.6227697,-2.4266965,0.15644171213155192
2024-04-07 14:00:00,24.333,42.800823,1.6628398,-2.4114387,-0.20587273238850773
2024-04-07 15:00:00,24.133,45.976555,1.6361263,-2.1968024,0.4589323067308119
2024-04-07 16:00:00,23.682999,51.61272,1.576021,-1.8158743,-0.9651954959379749
2024-04-07 17:00:00,20.932999,67.68521,1.2087116,-0.72959244,-0.6644918024200299
2024-04-07 18:00:00,17.682999,71.34588,0.77461857,-0.48218107,-0.2052968959017733
2024-04-07 19:00:00,17.483002,69.455086,0.74790555,-0.60997295,1.8102644383551265
2024-04-07 20:00:00,16.182999,77.94818,0.574268,-0.035955157,1.2426243052973496
2024-04-07 21:00:00,14.483,84.11822,0.34720418,0.3810554,0.8114969221179973
2024-04-07 22:00:00,14.433,76.65318,0.3405258,-0.12347943,-0.0034115116651537622
2024-04-07 23:00:00,15.383,63.247837,0.46741462,-1.0294986,0.4751727937851233
2024-04-08 00:00:00,16.633,54.37188,0.63437325,-1.6293926,-0.17148744715797584
2024-04-08 01:00:00,14.883,59.780453,0.40063107,-1.2638466,-0.35378151061993535
2024-04-08 02:00:00,15.983,53.83153,0.54755473,-1.6659129,0.5860663343233257
2024-04-08 03:00:00,14.533,60.727665,0.35388255,-1.199828,0.7271141637504634
2024-04-08 04:00:00,12.483,69.395515,0.080070056,-0.6139991,2.451877630214292
2024-04-08 05:00:00,11.083,78.220566,-0.106923774,-0.01754566,-0.14443981283826685
2024-04-08 06:00:00,12.683,75.0899,0.10678344,-0.2291363,-0.7948588219984136
2024-04-08 07:00:00,16.033,69.8634,0.55423325,-0.58237624,-0.1943345193083155
2024-04-08 08:00:00,19.432999,60.86319,1.008361,-1.1906683,1.171036822414694
2024-04-08 09:00:00,21.633,49.569042,1.3022087,-1.9539992,-0.4036822152272226
2024-04-08 10:00:00,23.233002,41.090218,1.5159162,-2.5270524,-0.42142526837578753
2024-04-08 11:00:00,24.583,36.26214,1.6962316,-2.853365,0.13476351385199936
2024-04-08 12:00:00,25.583,36.17904,1.8297986,-2.8589811,-0.33693873833277843
2024-04-08 13:00:00,26.283,37.86068,1.9232956,-2.745325,-1.2611914985705375
2024-04-08 14:00:00,27.133,27.297539,2.0368273,-3.45925,0.030232749544942282
2024-04-08 15:00:00,25.783,36.479282,1.8565121,-2.8386889,1.1347815482336325
2024-04-08 16:00:00,24.633,43.45623,1.7029098,-2.367142,-2.2114756290507964
2024-04-08 17:00:00,22.283,54.72715,1.3890275,-1.6053813,-1.0556519626657386
2024-04-08 18:00:00,20.033,52.3745,1.0885016,-1.7643883,0.1516132418498775
2024-04-08 19:00:00,19.932999,48.94466,1.0751445,-1.9961989,-0.1537798281634428
2024-04-08 20:00:00,18.383,57.271236,0.8681156,-1.4334356,-0.424350069891515
2024-04-08 21:00:00,18.283,55.91642,0.8547591,-1.5250027,-0.8258981343899056
2024-04-08 22:00:00,17.133,60.320656,0.7011568,-1.2273363,-1.85429772492693
2024-04-08 23:00:00,16.983002,60.896294,0.68112206,-1.1884309,-1.0967101492217322
2024-04-09 00:00:00,15.533,68.8377,0.48744962,-0.65169984,0.5433295418650587
2024-04-09 01:00:00,17.033,55.59852,0.6878003,-1.5464885,1.1015077592214941
2024-04-09 02:00:00,15.133,60.45685,0.43402284,-1.2181315,0.6264829672917438
2024-04-09 03:00:00,13.233,64.50571,0.18024534,-0.9444837,-0.21285480644377708
2024-04-09 04:00:00,12.733,62.42244,0.11346182,-1.0852842,0.019862583450486138
2024-04-09 05:00:00,12.933,66.69103,0.14017521,-0.7967854,0.26962674425120636
2024-04-09 06:00:00,14.233,76.11087,0.3138124,-0.1601324,-0.5424993657487451
2024-04-09 07:00:00,15.283,76.02847,0.45405784,-0.16570134,1.626561698602567
2024-04-09 08:00:00,13.133,73.40814,0.16688871,-0.34280008,1.088212759317463
2024-04-09 09:00:00,11.733,70.44658,-0.020105233,-0.5429615,1.8878618732508927
2024-04-09 10:00:00,11.733,62.623497,-0.020105233,-1.0716954,0.4736947490175681
2024-04-09 11:00:00,12.233,62.089413,0.046678293,-1.1077924,0.2659630097846285
2024-04-09 12:00:00,11.833,57.802265,-0.006748478,-1.3975452,0.17429647642638066
2024-04-09 13:00:00,11.283,64.289955,-0.08021039,-0.95906556,-0.3024556747257527
2024-04-09 14:00:00,10.783,62.18215,-0.14699392,-1.1015245,1.1428782721650628
2024-04-09 15:00:00,10.233,63.82639,-0.22045583,-0.9903963,2.8138910974431535
2024-04-09 16:00:00,9.583,71.75511,-0.30727434,-0.45452246,-1.8765918274301656
2024-04-09 17:00:00,8.883,78.42465,-0.40077126,-0.0037522,2.2752845370368946
2024-04-09 18:00:00,8.333,81.96423,-0.47423318,0.23547538,-1.6218465639104038
2024-04-09 19:00:00,8.132999,82.22326,-0.5009467,0.252982,0.03254583501179679
2024-04-09 20:00:00,8.083,82.21682,-0.5076249,0.2525468,-0.4143279720365114
2024-04-09 21:00:00,7.983,82.2039,-0.52098167,0.2516738,-0.44228041822839353
2024-04-09 22:00:00,7.983,82.2039,-0.52098167,0.2516738,-1.17644138933842
2024-04-09 23:00:00,8.033,81.64057,-0.5143033,0.21360023,-0.5444699950920974
2024-04-10 00:00:00,7.883,81.62065,-0.5343384,0.21225388,0.19840422322483822
2024-04-10 01:00:00,7.483,80.71625,-0.5877653,0.1511285,-2.23491229297218
2024-04-10 02:00:00,7.133,82.0937,-0.63451374,0.24422532,-0.40744670974453806
2024-04-10 03:00:00,7.033,82.080666,-0.6478704,0.2433446,-0.9678553298141644
2024-04-10 04:00:00,6.233,84.9128,-0.7547241,0.43475863,0.8099975712961618
2024-04-10 05:00:00,5.733,87.28116,-0.82150763,0.59482723,-0.23248568669239275
2024-04-10 06:00:00,6.833,84.68315,-0.6745838,0.41923726,1.2762470925633203
2024-04-10 07:00:00,8.233,72.51146,-0.48758993,-0.40340367,1.4604835149389221
2024-04-10 08:00:00,9.033,63.775978,-0.38073626,-0.99380344,-1.1234200331589625
2024-04-10 09:00:00,9.933,59.609398,-0.26052597,-1.2754077,0.2509817232485862
2024-04-10 10:00:00,10.583,55.872032,-0.1737073,-1.5280027,0.09012995780230687
2024-04-10 11:00:00,11.733,51.770855,-0.020105233,-1.8051865,-0.7552096626648748
2024-04-10 12:00:00,12.283,49.046825,0.053356674,-1.9892939,0.665518332151816
2024-04-10 13:00:00,12.733,45.7822,0.11346182,-2.209938,0.24058274649433528
2024-04-10 14:00:00,12.633,44.93892,0.100105196,-2.2669325,0.66070919403855
2024-04-10 15:00:00,12.833,41.563683,0.12681858,-2.4950526,1.866263388208916
2024-04-10 16:00:00,12.733,43.220848,0.11346182,-2.3830507,0.8608610206657938
2024-04-10 17:00:00,12.033,56.845303,0.01996491,-1.4622229,-0.07882120590118392
2024-04-10 18:00:00,11.633,49.570835,-0.03346186,-1.953878,-0.13909381678952804
2024-04-10 19:00:00,10.983,51.38117,-0.12028053,-1.8315241,-0.17145068048679868
2024-04-10 20:00:00,7.983,66.08027,-0.52098167,-0.83806473,-2.2385707288144965
2024-04-10 21:00:00,6.783,74.58776,-0.6812622,-0.2630739,0.6470833564727484
2024-04-10 22:00:00,6.683,74.57009,-0.6946189,-0.26426813,0.17673252304792514
2024-04-10 23:00:00,7.283,71.312454,-0.61447865,-0.4844401,0.026798545217768227
2024-04-11 00:00:00,5.633,79.03923,-0.8348643,0.037784934,2.3719020656941385
2024-04-11 01:00:00,3.583,90.23766,-1.1086768,0.79464674,-0.21065896611934215
2024-04-11 02:00:00,3.333,89.576584,-1.1420685,0.7499668,1.5415005573111462
2024-04-11 03:00:00,3.683,88.02081,-1.09532,0.6448178,-0.0606932441243697
2024-04-11 04:00:00,2.483,92.78056,-1.2556005,0.96651226,-0.4456250669659561
2024-04-11 05:00:00,2.683,92.7919,-1.2288871,0.9672785,0.47283803654993084
2024-04-11 06:00:00,4.433,87.77695,-0.9951447,0.6283358,1.288454936652274
2024-04-11 07:00:00,7.883,79.65192,-0.5343384,0.07919419,-0.03315848055742829
2024-04-11 08:00:00,10.783,69.05187,-0.14699392,-0.63722473,-1.4406760345194831
2024-04-11 09:00:00,12.783,60.097878,0.1201402,-1.242393,0.4221698798184483
2024-04-11 10:00:00,14.183,52.985706,0.30713403,-1.7230791,0.611517068722772
2024-04-11 11:00:00,15.183,50.024128,0.4407011,-1.9232416,-1.0704493605488385
2024-04-11 12:00:00,15.883,49.01002,0.53419816,-1.9917814,-0.6937427745304711
2024-04-11 13:00:00,16.883,42.737106,0.667765,-2.415745,0.764093149826562
2024-04-11 14:00:00,17.182999,43.123524,0.7078351,-2.3896284,1.1525270206844846
2024-04-11 15:00:00,17.182999,44.036095,0.7078351,-2.3279512,0.7205692561655895
2024-04-11 16:00:00,16.783,46.280407,0.6544085,-2.1762662,0.7620893085396009
2024-04-11 17:00:00,15.183,60.67531,0.4407011,-1.2033665,-0.5903956518237852
2024-04-11 18:00:00,12.533,61.090336,0.086748436,-1.1753163,-1.892003035670898
2024-04-11 19:00:00,10.133,67.48914,-0.23381245,-0.7428439,-0.32669799393664756
2024-04-11 20:00:00,11.683,57.157196,-0.026783612,-1.4411432,0.2662654542639705
2024-04-11 21:00:00,10.033,65.14184,-0.24716921,-0.90148985,0.0069939879326993545
2024-04-11 22:00:00,7.283,79.84411,-0.61447865,0.09218376,-0.7009107212725684
2024-04-11 23:00:00,9.583,66.90017,-0.30727434,-0.7826506,0.20510421133369208
2024-04-12 00:00:00,6.133,83.715065,-0.7680808,0.35380778,1.0649284016980036
2024-04-12 01:00:00,5.833,86.98457,-0.8081508,0.57478213,-0.06880119083159772
2024-04-12 02:00:00,5.083,91.62986,-0.90832615,0.88874036,-0.643778843945437
2024-04-12 03:00:00,4.933,91.62013,-0.92836124,0.88808286,0.6748779239082526
2024-04-12 04:00:00,5.083,90.03227,-0.90832615,0.7807651,0.6863539789649624
2024-04-12 05:00:00,5.183,89.40827,-0.89496946,0.7385912,-0.6494079003056409
2024-04-12 06:00:00,7.083,83.828545,-0.641192,0.36147746,0.18827801169928718
2024-04-12 07:00:00,10.133,77.00738,-0.23381245,-0.09954069,1.3793740907926861
2024-04-12 08:00:00,13.733,68.93957,0.24702887,-0.64481497,-0.38597978674319866
2024-04-12 09:00:00,16.283,61.142544,0.587625,-1.1717879,1.0753030453622263
2024-04-12 10:00:00,17.983002,53.985897,0.8146891,-1.6554798,-0.27722998552117656
2024-04-12 11:00:00,19.033,51.760597,0.9549344,-1.8058798,-1.2529134878472339
2024-04-12 12:00:00,19.733002,50.738155,1.0484315,-1.8749831,-0.5014898722367286
2024-04-12 13:00:00,20.283,47.734943,1.1218933,-2.0779593,-1.1384654673059753
2024-04-12 14:00:00,20.182999,49.343685,1.1085362,-1.9692303,-0.46614925857351924
2024-04-12 15:00:00,19.383,50.303635,1.0016826,-1.9043508,1.0648022815707758
2024-04-12 16:00:00,18.682999,51.318962,0.90818566,-1.8357284,-0.6432138623233571
2024-04-12 17:00:00,17.432999,69.445274,0.7412268,-0.61063606,-0.5247032805613291
2024-04-12 18:00:00,17.733002,52.833664,0.7812973,-1.7333552,1.0281155619932403
2024-04-12 19:00:00,16.333,57.536118,0.59430325,-1.4155332,-0.6831446488017043
2024-04-12 20:00:00,13.133,70.47878,0.16688871,-0.54078496,1.1177866597663977
2024-04-12 21:00:00,10.433,82.235214,-0.19374244,0.25379,-0.5961706469115353
2024-04-12 22:00:00,10.183,84.47838,-0.22713421,0.4053974,-0.6994874193125806
2024-04-12 23:00:00,9.233,90.34219,-0.35402286,0.8017116,0.3342760759120808
2024-04-13 00:00:00,8.382999,93.422844,-0.46755493,1.0099217,-0.7254395754639694
2024-04-13 01:00:00,8.183001,92.77554,-0.49426818,0.96617293,1.2380517160185245
2024-04-13 02:00:00,7.733,92.7505,-0.5543735,0.9644806,1.1450669366261128
2024-04-13 03:00:00,7.283,93.366776,-0.61447865,1.0061322,-0.19567092638857791
2024-04-13 04:00:00,7.483,92.417755,-0.5877653,0.9419913,-0.5087761774677138
2024-04-13 05:00:00,7.233,93.364204,-0.621157,1.0059584,0.740530903731186
2024-04-13 06:00:00,9.233,86.1242,-0.35402286,0.5166325,0.23044378193452664
2024-04-13 07:00:00,12.783,80.3469,0.1201402,0.12616569,-0.16890287237126003
2024-04-13 08:00:00,16.233,70.135284,0.5809465,-0.5640008,-0.1109708793603677
2024-04-13 09:00:00,18.533,62.906075,0.8881509,-1.052597,-0.1911313026770823
2024-04-13 10:00:00,19.932999,59.984562,1.0751445,-1.2500516,0.03792305637179415
2024-04-13 11:00:00,21.182999,56.271816,1.2421033,-1.5009828,2.25728084052476
2024-04-13 12:00:00,22.283,52.441097,1.3890275,-1.7598873,-0.12253772291534812
2024-04-13 13:00:00,23.233002,45.426487,1.5159162,-2.2339795,-0.7165792047877149
2024-04-13 14:00:00,23.833,43.958717,1.5960562,-2.3331807,0.2939173369321688
2024-04-13 15:00:00,24.033,45.04699,1.6227697,-2.2596283,-0.6328143750508026
2024-04-13 16:00:00,23.633,51.937576,1.5693427,-1.7939185,-0.5952724955684928
2024-04-13 17:00:00,21.633,71.8413,1.3022087,-0.44869724,-0.44746008386630604
2024-04-13 18:00:00,16.932999,76.79577,0.6744433,-0.11384257,-0.9750336417005808
2024-04-13 19:00:00,14.983,85.007805,0.41398773,0.44117942,0.6401532223034454
2024-04-13 20:00:00,13.883,89.783745,0.267064,0.76396805,-0.46397226360307003
2024-04-13 21:00:00,14.283,70.226105,0.3204908,-0.5578626,-0.4932590295180886
2024-04-13 22:00:00,14.483,67.93336,0.34720418,-0.7128211,0.16350072233875595
2024-04-13 23:00:00,14.133,69.25414,0.30045578,-0.623554,1.029151057078645
2024-04-14 00:00:00,13.783,68.25086,0.25370726,-0.6913621,0.1839123507937068
2024-04-14 01:00:00,13.283,63.417786,0.18692373,-1.0180124,-0.1510653614449366
2024-04-14 02:00:00,13.183,60.613117,0.17356697,-1.2075698,-1.0780256755944346
2024-04-14 03:00:00,13.083,58.11661,0.16021034,-1.3762997,0.17301168136770634
2024-04-14 04:00:00,12.483,59.60806,0.080070056,-1.2754982,-0.13512201306347338
2024-04-14 05:00:00,12.133,64.25861,0.033321667,-0.96118385,-1.5768060045158208
2024-04-14 06:00:00,13.483,68.88902,0.21363711,-0.64823115,-2.750450643696787
2024-04-14 07:00:00,16.283,68.3019,0.587625,-0.68791246,0.20610631327824894
2024-04-14 08:00:00,18.682999,62.525005,0.90818566,-1.0783522,-0.304799318127686
2024-04-14 09:00:00,20.182999,61.439785,1.1085362,-1.1516984,-1.2363679154786709
2024-04-14 10:00:00,21.283,60.894894,1.2554604,-1.1885256,-0.2239295334278918
2024-04-14 11:00:00,22.533,57.161785,1.4224192,-1.440833,-0.4540255591407754
2024-04-14 12:00:00,23.583,51.41833,1.5626645,-1.8290124,-0.6217310970270569
2024-04-14 13:00:00,23.583,50.750137,1.5626645,-1.8741732,0.7355701910077618
2024-04-14 14:00:00,23.533,48.298546,1.5559863,-2.0398674,0.9847309947864806
2024-04-14 15:00:00,22.783,51.885723,1.4558109,-1.797423,0.8072070447201869
2024-04-14 16:00:00,21.733002,57.339058,1.3155656,-1.4288517,-0.1018562233550698
2024-04-14 17:00:00,20.182999,66.01536,1.1085362,-0.8424518,1.8644404258127578
2024-04-14 18:00:00,18.182999,73.09021,0.8414021,-0.36428797,-2.125952663058735
2024-04-14 19:00:00,16.783,76.772156,0.6544085,-0.11543849,-0.908120221820679
2024-04-14 20:00:00,14.733,84.14657,0.38059595,0.38297155,2.1595218518474244
2024-04-14 21:00:00,14.333,84.65802,0.32716918,0.41753873,0.010116133159247118
2024-04-14 22:00:00,13.783,87.7299,0.25370726,0.6251558,0.447095092344691
2024-04-14 23:00:00,13.633,88.88183,0.23367225,0.70301074,-0.2453235718000333
2024-04-15 00:00:00,13.083,90.916985,0.16021034,0.84055966,0.9990655395252899
2024-04-15 01:00:00,13.683,90.95753,0.2403505,0.8432998,-0.4235627452013439
2024-04-15 02:00:00,13.433,92.145584,0.20695873,0.92359626,-0.3499735145178012
2024-04-15 03:00:00,12.833,93.02698,0.12681858,0.9831665,-1.410198186771182
2024-04-15 04:00:00,12.883,90.90341,0.13349696,0.83964235,-1.2433593743360216
2024-04-15 05:00:00,13.183,86.80798,0.17356697,0.562847,-0.8483278978596088
2024-04-15 06:00:00,13.333,85.67824,0.1936021,0.4864916,1.8361782933617994
2024-04-15 07:00:00,12.933,87.65323,0.14017521,0.61997414,0.7867885791004018
2024-04-15 08:00:00,12.883,86.77907,0.13349696,0.56089276,0.46833156327685227
2024-04-15 09:00:00,12.683,88.80362,0.10678344,0.6977249,1.2702546300619681
2024-04-15 10:00:00,12.733,87.926956,0.11346182,0.6384744,0.7977923508034348
2024-04-15 11:00:00,14.983,80.64792,0.41398773,0.14651039,1.110206064824019
2024-04-15 12:00:00,15.233,74.27273,0.44737947,-0.28436583,-1.4117801546756619
2024-04-15 13:00:00,16.583,58.583073,0.627695,-1.3447733,-1.4275655268909155
2024-04-15 14:00:00,17.033,56.358376,0.6878003,-1.4951326,-2.226426076565045
2024-04-15 15:00:00,17.333,52.7281,0.72787035,-1.7404898,-1.5276886610682268
2024-04-15 16:00:00,16.583,51.635223,0.627695,-1.8143535,1.87488308709743
2024-04-15 17:00:00,13.733,65.73085,0.24702887,-0.8616807,-0.5621511602330175
2024-04-15 18:00:00,12.383,62.557377,0.06671343,-1.0761644,0.08786016775301395
2024-04-15 19:00:00,12.533,53.290993,0.086748436,-1.7024459,-1.1150875541829177
2024-04-15 20:00:00,8.183001,88.11794,-0.49426818,0.65138245,0.6314792418824029
2024-04-15 21:00:00,6.383,86.73419,-0.734689,0.5578597,-0.7012800497373346
2024-04-15 22:00:00,6.783,82.916374,-0.6812622,0.29982716,0.33154558763681835
2024-04-15 23:00:00,6.833,80.34252,-0.6745838,0.1258697,-1.0018443019826182
2024-04-16 00:00:00,6.533,81.439964,-0.7146539,0.2000419,-0.9849324293075077
2024-04-16 01:00:00,4.883,84.460014,-0.9350396,0.40415624,-0.7326708360990929
2024-04-16 02:00:00,4.733,85.95648,-0.95507467,0.5052971,-1.6831738290251568
2024-04-16 03:00:00,4.983,85.37546,-0.9216829,0.46602777,-1.7156314905506636
2024-04-16 04:00:00,5.283,83.90949,-0.8816128,0.36694846,1.6553906918799821
2024-04-16 05:00:00,4.983,82.10246,-0.9216829,0.2448178,1.2421055043057214
2024-04-16 06:00:00,5.733,79.0543,-0.82150763,0.03880333,-0.5102197011708388
2024-04-16 07:00:00,6.283,76.65075,-0.7480457,-0.12364392,0.18557216807595248
